name,description,categories,Website,category,address,email,phone,zipcode,city,country
XD Design,The Perfect Gift for any Occasion,Koffer- en tassenwinkel,http://xd-design.com,Winkelen en mode,address,contact@xd-design.com,,2288 EK,Rijswijk,Nederland
Fight.shop,"Fight.Shop is een online bedrijf dat zich bezig houdt met de online verkoop van sportartikelen in Europa. De missie van Fight.Shop is het aanbieden van sportartikelen via onze webshop met daarbij een uitstekende no-nonsense klantenservice, altijd de beste prijzen, veel productinformatie en de snelst mogelijke leveringen. Fight.Shop heeft meer dan 250.000 klanten.",Sportkledingwinkel,http://www.fight.shop,Winkelen en mode,address,info@shop4u.com,046 400 0107,6135 KV,Sittard,Nederland
Easyswitch.nl,"<a href=""http://www.easyswitch.nl/energie/vergelijk-energie?ref=trustpilot""><img src=""https://www.easyswitch.nl/assets/Vergelijk-nu.png""></a>


<p><a href=""http://www.easyswitch.nl?ref=trustpilot"">Easyswitch.nl</a> is verkozen tot beste website van het jaar & beste <a href="" http://www.easyswitch.nl/energie/vergelijk-energie?ref=trustpilot"">energievergelijker</a> . Daarnaast beschikt Easyswitch over de nodige keurmerken.</p>

<div class=""divider""></div>

<p> Easyswitch is onafhankelijk waardoor u altijd een eerlijk overzicht krijgt van de beste energiedeals. Easyswitch vergelijkt alle energieleveranciers en alle deals. U vergelijkt o.a.:</p>

<ul>

<li>Nuon</li>
<li>E.on</li>
<li>Essent</li>
<li>Eneco</li>
<li>BudgetEnergie</li>
<li>Greenchoice</li>
<li>NEM</li>
<li>OXXIO</li>
<li>Delta</li>
<li>Anode</li>
<li>BAS</li>
<li>Robin</li>
<li>En veel meer</li>


</ul>",Prijsvergelijkingswebsite,http://www.easyswitch.nl,Winkelen en mode,address,klantenservice@easyswitch.nl,020-5317670,1054 HL,Amsterdam,Nederland
boxers.nl,"Boxers.nl is de webshop voor boxershorts, waarbij <B>service</B>, <B>kwaliteit</B> en <B>plezier</B> voorop staan. We verkopen ondergoed voor zowel heren, dames als kinderen van merken als Bjorn Borg, Calvin Klein, Tommy Hilfiger, Puma en Muchachomalo.<BR><BR>Heb je vragen of opmerkingen? Neem contact met ons op, we helpen je graag!",Ondergoedwinkel,http://www.boxers.nl,Winkelen en mode,address,contact@boxers.nl,0548612357,7442 DG,Nijverdal,Nederland
Sneakerbaas,Sneakerbaas is sinds 2007 de webstore voor exclusieve sneakers. Sneakerbaas biedt haar klanten niet alleen sneakers maar ook een unieke online winkel ervaring. Ons doel is om Sneakerbaas klanten de nieuwste en vetste sneakers aan te bieden en dit te ondersteunen met een betrouwbare klantenservice en de voordelen van veilig online winkelen.,Schoenenwinkel,http://www.sneakerbaas.com,Winkelen en mode,address,webshop@sneakerbaas.com,030-2682846,3512 GX,UTRECHT,Nederland
Goedgemerkt,"Alle baby- en kinderspullen, kleding en knuffels goedgemerkt met onze naamlabels. De labels zijn (af)wasmachine-, magnetron & drogerveilig. Zo komen alle spullen weer netjes thuis! 

Goedgemerkt heeft een uitgebreid assortiment aan kleurrijke naamstickers. De Instrijklabels zijn van een unieke kwaliteit en ideaal voor het merken van kleding. Onze plakgemak kledingstickers kunnen eenvoudig in het label van een kledingstuk bevestigd worden. Daarnaast biedt Goedgemerkt allerlei producten om kinderen de contactgegevens van hun ouders bij zich te dragen. Kortom, niemand hoeft zijn spullen meer kwijt te raken!",Winkelen en mode,http://www.goedgemerkt.nl,Winkelen en mode,address,info@goedgemerkt.nl,033-4615834,3812 PN,Amersfoort,Nederland
Plein.nl,"Op Plein.nl vind je alles op het gebied van dagelijkse verzorging van jezelf, je gezin, huisdier of het huishouden. Onze verschillende shops hebben een groot en uitgebreid aanbod met regelmatig scherpe aanbiedingen. Waarom zou je nog naar de winkel als je het de volgende dag krijgt thuisbezorgd?

- Gratis verzending vanaf 35,-
- Vandaag voor 22.00 besteld, morgen in huis",Warenhuis,http://www.plein.nl,Winkelen en mode,address,klantenservice@plein.nl,0888000200,3605 LW,Maarssen,Nederland
Schuurman Schoenen,"Schuurman Schoenen heeft de grootste collectie <a title=""damesschoenen"" href=""https://www.schuurman-schoenen.nl/dames/"" target=""_blank"">damesschoenen</a>, <a title=""herenschoenen"" href=""https://www.schuurman-schoenen.nl/heren/"" target=""_blank"">herenschoenen</a> en <a title=""kinderschoenen"" href=""https://www.schuurman-schoenen.nl/kinderschoenen/"" target=""_blank"">kinderschoenen</a>. Naast onze winkels in het oosten en noorden van Nederland zijn we ook online te vinden op: <a title=""Schuurman Schoenen"" href=""https://www.schuurman-schoenen.nl"" target=""_blank"">www.schuurman-schoenen.nl</a>.

Bij Schuurman Schoenen zijn de bekendste merken te vinden, zoals <a title=""Converse"" href=""https://www.schuurman-schoenen.nl/converse"" target=""_blank"">Converse</a>, <a title=""Ecco"" href=""https://www.schuurman-schoenen.nl/ecco"" target=""_blank"">Ecco</a>, <a title=""Tamaris"" href=""https://www.schuurman-schoenen.nl/tamaris"" target=""_blank"">Tamaris</a>, <a title=""Nike"" href=""https://www.schuurman-schoenen.nl/nike"" target=""_blank"">Nike</a>, <a title=""Skechers"" href=""https://www.schuurman-schoenen.nl/skechers"" target=""_blank"">Skechers</a> en <a title=""Gabor"" href=""https://www.schuurman-schoenen.nl/gabor"" target=""_blank"">Gabor</a>. Daarnaast heeft Schuurman Schoenen drie eigen merken: <a title=""Visions"" href=""http://www.visionsfootwear.nl"" target=""_blank"">Visions</a>, <a title=""Choizz"" href=""http://www.choizz.nl"" target=""_blank"">Choizz</a> en <a title=""Keq"" href=""http://www.keq.nl"" target=""_blank"">Keq</a>. 

Kom langs in één van <a title=""Onze winkels"" href=""https://www.schuurman-schoenen.nl/zoek-winkel/"" target=""_blank"">onze winkels</a> of shop snel, veilig en gemakkelijk online in de webshop: <a title=""Schuurman Schoenen"" href=""https://www.schuurman-schoenen.nl"" target=""_blank"">www.schuurman-schoenen.nl</a>.",Schoenenwinkel,https://www.schuurman-schoenen.nl,Winkelen en mode,address,webshop@schuurman-schoenen.nl,0545-280081,7161AG,Neede,Verenigde Staten
Semsneakers,"Semsneakers is a company based in the Netherlands specialized in buying and selling exclusive sneakers and clothes. We provide a platform where you can get the latest releases, quick and easy. We thoroughly authenticate all items to make sure they are 100% authentic.",Streetwearwinkel,http://semsneakers.com,Winkelen en mode,address,info@semsneakers.com,,,,Nederland
Releaz Footwear,"Maart 2016 is Releaz Footwear geopend in het centrum van Barneveld. Wij zijn ondernemers uit de Gemeente Barneveld die begin 2016 concludeerden dat er behoefte was aan een hippe schoenenwinkel in Barneveld.

Wij doen ons best om jullie zo goed en snel mogelijk te helpen. Naast een uitgebreide collectie schoenen kun je in onze winkel uiteraard ook terecht voor de leukste accessoires en andere Releaz Footwear items.",Schoenenwinkel,http://releazfootwear.nl,Winkelen en mode,address,webshop@releazfootwear.nl,0641413597,3774 BB,Barneveld,Nederland
Stygr.,Kledingmerk door zussen Florine en Paulette Stijger,Damesmodewinkel,http://stygr.com,Winkelen en mode,address,info@stygr.com,,2012EG,Haarlem,Nederland
Gwenn Ann | Fine Jewelry,925 Silver & Silver Goldplated jewelry from Amsterdam,Sieradenwinkel,http://www.gwennann.com,Winkelen en mode,address,info@gwennann.com,,,Diemen,Nederland
Resell by Ryan,"We supply collecters and fashion lovers with sneakers, clothing, bags and  other accesories. Our main focus is to help people find their own identity and style",Schoenenwinkel,http://resell-by-ryan.com,Winkelen en mode,address,info@resell-by-ryan.com,0625037026,3043TX,Rotterdam,Nederland
EcuaFina,"EcuaFina importeert rechtstreeks vanuit de Andes diverse authentieke producten, die volgens oude tradities op kleine schaal lokaal worden geproduceerd. Voorbeelden van deze authentieke producten zijn kleurrijke alpaca kleden, poncho's, shawls, Panama hoeden en tagua kettingen. Maar ook heerlijke gourmet producten zoals avocado olie, chocolade en koffie.   ",Modehuis,http://www.ecuafina.nl,Winkelen en mode,address,info@ecuafina.nl,0655509970,7201DR,Zutphen,Nederland
cityshoes.nl,"CityShoes.nl by Brossois. Daar vind je vele bekende en onbekende merken.
Koop bij een echte lokale schoenwinkel gerund door een enthousiast team.
Een unieke schoenenwinkel in het centrum van Haarlem.
Sinds 1989 gevestigd aan de Grote Houtstraat 134.
Met onze persoonlijke aandacht en enthousiasme proberen wij anders te zijn dan de gemiddelde winkel. Tussen alle filiaalbedrijven zijn wij dan ook een welkome afwisseling in het straatbeeld. 
Alle schoenen in de collectie worden gekocht door beurzen te bezoeken in binnen- en buitenland. Hierbij maken wij een optimale mix tussen een aantal bekende merken en artikelen die door ons worden geselecteerd.
CityShoes.nl by Brossois heeft jonge, elegante en eigentijdse collecties waarbij wij ons onderscheiden ten opzichte van de filiaalbedrijven.
Check www.cityshoes.nl voor meer info.
Wij zijn bij veel van onze klanten al jaren ook bekend onder de naam Brossois CITY.
CityShoes.nl by Brossois in Haarlem is 7 dagen per week geopend.
Wij zijn ook te vinden op Facebook en Instagram.
",Schoenenwinkel,http://cityshoes.nl,Winkelen en mode,address,info@cityshoes.nl,0235340918,2011SV,Haarlem,Nederland
The Attic Streetwear,The Attic Streetwear is a community inspired by the latest (streetwear) fashion and clothing. On this platform Indy provides you with the most exclusive fashion and accessoires.,Kledingwinkel,http://theatticstreetwear.com,Winkelen en mode,address,indyderijke@gmail.com,0623002370,3311WK,Dordrecht,Nederland
Don Exclusive,"Don Exclusive offer their clients a new way of luxury personal shopping service. From fashion concierge to personal shopping, the aim is to help you look at your best, whether you're in need of a simple shopping errand or havind one of the most exclusive piece. 
We offer a wide range of exclusive and luxury sneakers, clothing and accessories from the best brands.",Schoenenwinkel,http://donexclusive.com,Winkelen en mode,address,info@donexclusive.com,,,,Nederland
Amberlifestyle,,Kledingwinkel,http://amberlifestyle.nl,Winkelen en mode,address,Info@amberlifestyle.nl,(085) 064 66 63,2661 EL,Bergschenhoek,Nederland
Amstel Watches,"Buy, sell and trade luxury watches",Horlogerie,http://amstelwatches.com,Winkelen en mode,address,info@amstelwatches.com,+31651698467, 3447GZ,Woerden,Nederland
Neycko,"Neycko is de perfecte pantalon voor elke gelegenheid, zowel zakelijk als casual. De unieke Italiaanse stof zorgt voor optimaal draagcomfort. Geen drukke prints, maar mooie basic kleuren die je in elke combinatie kan dragen. ",Kledingwinkel,http://neycko.com,Winkelen en mode,address,info@neycko.com,,,,Nederland
My Kicks,"My Kicks | Online Exclusive Footwear, Clothing & Streetwear",Schoenenwinkel,http://mykicks.nl,Winkelen en mode,address,info@mykicks.nl,0615508217,2526JV,Den Haag,Nederland
Djako Supply,Voor de most limited sneakers ben je bij ons op het juiste adres.,Schoenenwinkel,http://djakosupply.com,Winkelen en mode,address,info@djakosupply.com,,8243BJ,Lelystad,Nederland
Stricters,Stricters is een duurzaam en eerlijk kledingplatform met meer dan 30 merken.,Kledingwinkel,http://stricters.com,Winkelen en mode,address,info@stricters.com,085-06 02 060,3029 AK,Rotterdam,Nederland
SneakerMood,"Your favorite online shop for all sold out, exclusive sneakers, clothing & accessories. You don't see your item? 

* Worldwide shipping 
* The easiest payment methods 
* Hand-inspected items 
* Double boxed shipment",Streetwearwinkel,http://sneakermood.eu,Winkelen en mode,address,info@sneakermood.eu,0646182300,6836SM,Arnhem,Nederland
Juwelieremo,"Juwelier Emo Utrecht - De Beste Persoonlijke Service - Goud & Zilverinkoop - In- en verkoop Rolex - Adres: Spinozaweg 46, 3532SG Utrecht - Tel: 030-2931622 - Juwelier Utrecht",Sieradenwinkel,http://juwelieremo.nl,Winkelen en mode,address,info@juwelieremo.nl,0302931622,3532SG,Utrecht,Nederland
Flinck Supply,"FLINCK is an Amsterdam-based sports sock brand. Born out of the love and passion for sports, creativity, self-expression and the will to stand out. 

Our mission is to make the ordinary extraordinary. By taking something common like a sports sock to the next level and let the people that wear them stand out.

This is what we're going for with FLINCK. To utilise everybody’s full potential. Surprise yourself. Be seen to push yourself to your max.

BE BOLD, STAND OUT",Sportkledingfabrikant,http://flincksupply.com,Winkelen en mode,address,support@flincksupply.com,+31(0)208456026,1114AK,Amsterdam,Nederland
Voortman Onderscheidingen,"Waardering. Dat is waarom ons bedrijf is begonnen. Het leveren en opmaken van onderscheidingen voor militairen, gedecoreerde burgers, medewerkers van politie en brandweer en uiteraard de veteranen. We leggen als bedrijf, met een unieke aanpak, een stuk waardering terug bij onze klant. Het resultaat, uw prestatie, mag er zijn!",Sieradenwinkel,https://www.voortmanonderscheidingen.nl,Winkelen en mode,address,info@voortmanonderscheidingen.nl,06-41096222,7462 AN,Rijssen,Nederland
CHUN,Dames kleding,Damesmodewinkel,http://chunclothing.nl,Winkelen en mode,address,info@chunclothing.nl,0646013320,7577BZ,Oldenzaal,Nederland
Kudu,Producent van duurzame houten skins voor iPhone.,Winkel in modeaccessoires,http://www.kudustore.com,Winkelen en mode,address,info@kudustore.com,+30 6 46592862,5391 LA,Nuland,Nederland
Speedtaq,Everything for your game,Sportkledingwinkel,http://speedtaq.com,Winkelen en mode,address,info@speedtaq.com,085-1304867,5759 PB,Helenaveen,Nederland
SCOON,"From a completely clean beauty collection (no harmful ingredients!) to lifestyle brands that create from waste or support local communities, get to know the brands that are combining style with a conscious. 
",Warenhuis,http://scoon.store,Winkelen en mode,address,guusje@scoon.store,0636289485,1011VM,Amsterdam,Nederland
"FELIZ - Fashion, Lifestyle, Gifts","Welkom bij Feliz – Fashion, Lifestyle & Gifts! Leuk dat je een kijkje neemt op onze Facebook pagina.     Bij ons kunt u terecht voor leuk geprijsde trendy fashion van nu! Wekelijkse inkoop dus snel wisselende collectie om u de nieuwste trends aan te ku...",Kledingwinkel,http://feliz-fashion.nl,Winkelen en mode,address,,,4431 EJ,'s-Gravenpolder,Nederland
Jut & Julie,"Origineel, eerlijk, met liefde gemaakt en duurzaam! ",Babywinkel,http://www.jutenjulie.nl,Winkelen en mode,address,Info@jutenjulie.nl,0622309644,,Leiderdorp,Nederland
Mies & Co baby lifestyle,"Wij zijn Mies & Co en wij ontwerpen bewuste en high end producten voor jouw kindje. Producten die stijlvol zijn, comfortabel, eigen en puur. ",Winkelen en mode,http://miesenco.nl,Winkelen en mode,address,info@miesenco.nl, 0639824000,2161 LE,Lisse,Nederland
Hupsakee Kindermode,"Hupsakee is de stijlvolle en exclusieve baby- en kinderkledingwinkel in Emmen Centrum. Wij hebben een ruim assortiment leuke en hippe baby en kinderkleding van exclusieve merken, gemaakt van mooie materialen. Ons assortiment kleding is geschikt voor kinderen van baby tot tiener. (0 t/m 12 jaar, van maat 50 tot en met 164)",Kinderkleding,https://www.hupsakee.nl,Winkelen en mode,address,hallo@hupsakee.nl,0591-785517,7811ER,Emmen,Nederland
Sjieko.com,"Wij zijn Sjieko.com, een familiebedrijf in de mode met oorsprong in de omgeving van Venlo. In april 2008 openden we voor het eerst de deuren van Sjieko.com in het prachtige Maastricht. We runnen de winkel met moeder, dochter, tante en naaste collega’s. Die persoonlijke touch proef je in onze winkel.",Kledingwinkel,http://sjieko.com,Winkelen en mode,address,service@sjieko.com,+31(0)43-3520002,6211 GR,Maastricht,Nederland
spicyscarves.nl,"Spicy Scarves staat voor producten met een pittige bite. Begonnen met het produceren van handgemaakte, multifunctionele sjaals van luxe stoffen verkopen we inmiddels diverse fashion items en accessoires, waarbij ook de aandacht voor mens en milieu centraal staat.",Damesmodewinkel,http://spicyscarves.nl,Winkelen en mode,address,info@spicyscarves.nl,+31622292040,1097 HP,Amsterdam,Nederland
DARUM,Kleding die past bij iedere situatie,Kledingwinkel,https:/www.darum.nl,Winkelen en mode,address,klantenservice@darum.nl,0629825361,,,Nederland
Concrete Store,"The CONCRETE STORE based in Amsterdam and The Hague is bringing you the best brands in streetwear, fashion and lifestyle since 1997.",Streetwearwinkel,http://concrete.nl,Winkelen en mode,address,info@concrete.nl,+31206252225,1012 VW,Amsterdam,Nederland
Looplabb,Fashionable and qualitative reading glasses.,Winkel in modeaccessoires,http://looplabb.com,Winkelen en mode,address,info@looplabb.com,035-8886636,1015 WL,AMSTERDAM,Nederland
McDaddy,"McDaddy is je leverancier van awesomeness. Voor de liefhebber van cool, kleurrijk en anders. Aanbieder van one of a kind schoenen.  Onze gehele collectie is te zien op www.mcdaddy.nl of in oonze winkel!",Schoenenwinkel,http://mcdaddy.nl,Winkelen en mode,address,info@mcdaddy.nl,0643503587,7751 GW,Dalen,Nederland
Oorblinkers,"Wij zijn de goedkoopste van Nederland als het gaat om echt zilveren kinderoorbellen. Al vanaf €1,50 verzonden!",Sieradenwinkel,https://oorblinkers.nl,Winkelen en mode,address,info@oorblinkers.nl,,,,Nederland
Be Golden,Fleeky sieraden die niet verkleuren! ,Sieradenwinkel,http://begolden.nl,Winkelen en mode,address,,,,,Nederland
Wastelets,Handmade bracelets for adventurous people.,Sieradenwinkel,http://wastelets.nl,Winkelen en mode,address,hello@wastelets.nl,,2082 VH,Santpoort-Zuid,Nederland
De Rode Winkel,"De Rode Winkel is de jeanswinkel van Nederland. Wij zorgen ervoor dat iedereen de perfecte jeans aantrekt. Iedereen kan de juiste maat, de juiste pasvorm vinden met onze persoonlijke service. Dat kan ook met meer dan 8000 broeken op voorraad. Dit doen wij al sinds 1837. ",Jeanswinkel,http://derodewinkel.nl,Winkelen en mode,address,info@derodewinkel.nl,030 233 63 03,3511 JA,Utrecht,Nederland
KYOKUSHINWORLDSHOP,"Kyokushinworldshop | Martial arts products | Karate, kickbox, MMA, fitness | Karate suits with embroidery, black belts!",Activewear winkel,http://www.kyokushinworldshop.com,Winkelen en mode,address,info@kyokushinworldshop.com,+31 6 11218115,,Dordrecht,Nederland
Honeymoon shop,"Bij de Honeymoon shop doen wij er alles aan om jouw droomjurk te vinden!

Verdeeld over vijf etages vind je bij de Honeymoon shop alle bekende bruidsmode merken, trouwkostuums en bruidsaccessoires in diverse soorten en prijsklassen. Of jullie nu kiezen voor een bruiloft op een tropisch strand, in een klassiek landhuis of op een kasteel, de stylisten zorgen voor de perfecte styling voor jullie bijzondere dag! Met een groot aanbod aan bruidsjurken van onder andere Pronovias, Ladybird, Maggie Sottero, Modeca, Eddy K. en Enzoani. Ook beschikt Honeymoon shop over een eigen atelier, met speciaal opgeleide coupeuses op het gebied van bruidsmode. 

Een uniek concept bij Honeymoon shop is 'The Perfect Match'. Je begint aan misschien wel de leukste voorbereiding op jouw bruiloft; trouwjurken passen!  Natuurlijk is het dan wel zo leuk als bruid en bruidegom samen door een ringetje te halen zijn, daar zorgen de stylistes van Honeymoon shop voor! Nadat de bruid haar japon gevonden heeft is het de beurt aan de bruidegom. De stylisten werken nauw samen om te zorgen dat de kleding van de bruid en de bruidegom perfect bij elkaar aansluiten.",Winkelen en mode,http://honeymoonshop.nl,Winkelen en mode,address,info@honeymoonshop.nl,(010) 4126143,3011 GL,Rotterdam,Nederland
ShirtbyHand,"ShirtbyHand sets a new standard in men's fashion. Start creating your tailor made shirt online. ShirtbyHand embraces product quality and modern authenticity. A new form of custom-made menswear. We create shirts which are premium, personal and for a fair price. Try creating your own shirt now in just 2 minutes!",Herenmode,https://shirtbyhand.com,Winkelen en mode,address,info@shirtbyhand.com,+208816620,1062 XD,Amsterdam,Nederland
SILK Jewellery,"SILK is het eigenzinnige zilveren sieraden merk van eigen bodem, met een handgemaakte zilver collectie voor zowel mannen als vrouwen. ",Sieradenfabrikant,http://silkjewellery.nl,Winkelen en mode,address,heidi@silkjewellery.nl,+31 (0)85 - 500 70 70 ,5321JE,Hedel,Nederland
SmaakGenot,"SmaakGenot is een online warenhuis voor eten en drinken van kwaliteit. Zonder omwegen bestel je smaakvolle, ambachtelijke en unieke producten rechtstreeks bij de specialist, boer of producent.",Warenhuis,https://smaakgenot.nl,Winkelen en mode,address,info@smaakgenot.nl,,,,Nederland
Juwelier van Willegen,"OFFICIEEL DEALER VAN TOPMERKEN HORLOGES, SIERADEN EN TROUWRINGEN

Van alle merken die u hier kunt kopen zijn wij officieel dealer. De producten die op deze website staan hebben wij daadwerkelijk op voorraad, hierdoor kunnen we morgen al bij u afleveren. Wilt u een product liever eerst bekijken of passen kom dan langs op onze toplocatie aan de Hoogstraat 15 in Den Haag.",Horlogerie,http://www.juweliervanwillegen.nl,Winkelen en mode,address,info@juweliervanwillegen.nl,0703463016,2513AN,Den Haag,Nederland
Ingeklikt,"Onze missie is de fietswereld mooier maken. Dit doen we sinds 2016 met ons eigen merk exclusieve, vrouwelijke fietskleding. Wieleroutfits die ervoor zorgen dat je met plezier, vol zelfvertrouwen op de fiets stapt. Dat je net wat verder gaat, wat harder fietst of gewoonweg meer lol hebt met je vriendinnen onderweg.

Bekijk onze collectie en laat ons weten wat je ervan vindt. Met onze exclusieve dames fietskleding wordt fietsen toch nog véél leuker? Je koopt Ingeklikt uitsluitend via onze eigen webshop. We hebben geen fysieke winkel.",Fietsenwinkel,https://www.ingeklikt.com,Winkelen en mode,address,hello@ingekikt.com,,3818HJ,Amersfoort ,Nederland
Leguano Schoenen Ned,"Herontdek de natuurlijke manier van lopen  Wandelen of hardlopen is de meest natuurlijke zaak van de wereld. Het houdt het gehele bewegingsapparaat in goede conditie. Maar alleen als we natuurlijk bewegen, met andere woorden: blootvoets!   Leguano, hét...",Schoenenwinkel,https://leguanoschoenen.nl,Winkelen en mode,address,info@leguanoschoenen.nl,0633772662,8012VV,Zwolle,Nederland
Brunott Juwelier,"Brunott’s enthousiaste vaklui hanteert een eerlijke, grensverleggende aanpak en staat direct voor je klaar als je hulp nodig hebt. We zijn goed in het luisteren naar je wensen, maar schromen ons niet onze muil- eh, mond open te trekken als dit een eerlijk advies in de weg staat. Ons team kannie wachten om je te assisteren bij het maken van je keuze uit onze zorgvuldig uitgezochte collectie, je sieraad te repareren of je boterklokkie een onderhoudsbeurt te geven.",Juwelier,http://brunott.nl,Winkelen en mode,address,contact@brunott.nl,0031 10 411 66 15 ,3012 JA,Rotterdam,Nederland
Yoek,"Yoek, dé online grote maten shop voor trendy en vrouwelijke dameskleding. Bij Yoek zijn verschillende fashion labels te vinden voor alle modieuze vrouwen met een plus size • Gratis retourneren en bezorging binnen 1 tot 2 werkdagen!",Damesmodewinkel,https://www.yoek.nl/,Winkelen en mode,address,fashionadvisor@yoek.com,+31(0) 20 388 25 80,1161 AK,Zwanenburg,Nederland
Red-Rag Shoes,"Red-Rag is een edgy schoenenlabel van Nederlandse bodem. Gemaakt voor iedereen die zich wil onderscheiden en altijd op zoek is naar iets nieuws. Trendbewust maar met een eigen uitgesproken look. Met Red-Rag imponeer je in je eigen stijl! Red-Rag shoes worden door vakmensen gemaakt in Italië, Portugal en Spanje. De productie vindt dus nog steeds plaats in Europa en daar zijn wij trots op!",Schoenenfabrikant,http://red-rag.com,Winkelen en mode,address,webshop@red-rag.com, 0416 - 569704 (alleen WhatsApp) ,,,Nederland
ByKay,Looking for a baby carrier? All ByKay baby carriers are 100% ergonomic and safe. Carry your baby in a sturdy ByKay baby carrier. Order online!,Winkelen en mode,http://bykay.com,Winkelen en mode,address,,,6601 DD,Wijchen,Nederland
Symfony Damesmode,Een prachtige collectie exclusieve dameskleding van topmerken uit binnen- en buitenland: u vindt het in de webshop van Symfony. Onze inkopers weten precies de bijzondere kledingstukken en modelabels te vinden die uw garderobe compleet maken. Neem een kijkje in onze webshop voor exclusieve dameskleding en laat u verrassen!,Damesmodewinkel,https://www.symfonymode.nl,Winkelen en mode,address,info@symfonymode.nl,073-6145968,5211GK ,’S-HERTOGENBOSCH,Nederland
Babyveilig.nl,"Babyveilig is een dynamisch bedrijf dat zich richt op de moderne ouders van tegenwoordig die hun babyspullen online bestellen. In tegenstelling tot een fysieke babywinkel met een beperkte voorraad, kunt u bij ons vrijwel al uw babyspullen kopen die zorgen voor een veilige leefomgeving van uw kind, zoals een Kiddyguard Avant of een autostoeltje.

Bij ons heeft de veiligheid van uw kind de hoogste prioriteit. Daarom kunt bij ons online babyspullen en accessoires kopen die de veiligheid van uw kleine vergroten. Babyveilig kijkt echter niet alleen naar de veiligheid van nu, maar ook de veiligheid in de toekomst. Wij koesteren dan ook het milieu en willen graag een leefbare wereld achterlaten voor de volgende generaties.

",Babywinkel,https://www.babyveilig.nl,Winkelen en mode,address,info@babyveilig.nl,070-7630593,2592 GK,Den Haag,
LUTZ,LUTZ is een kledingzaak in Vinkeveen met internationale topmerken voor mannen en vrouwen. Wij presenteren de mooiste en de beste merken op meer dan 1.000 m2 winkel oppervlakte.,Modehuis,https://lutz.nl/,Winkelen en mode,address,info@lutz.nl,0297212121,3645 DE,Vinkeveen,Nederland
Gassan,"Gassan Diamonds werd in oktober 1945 opgericht door Samuel Gassan. De diamantair hield zich voornamelijk bezig met het slijpen van diamant en met de import en export van zowel ruwe als geslepen diamanten, edelstenen en juwelen. Gassan Diamonds was groothandel en detaillist tegelijk. Vanuit alle hoeken van de wereld kwamen toeristen naar Amsterdam om diamantslijpers aan het werk te zien.

Samuel Gassan merkte door toeristen een uitleg te geven over diamant en het ambacht van diamantslijpen dat zij diamanten kochten. Sinds 1955 ontvangt Gassan Diamonds toeristen en tot op de dag van vandaag blijkt deze formule uiterst succesvol. Gassan Diamonds heeft in 2013 een record aantal bezoekers behaald van meer dan 400.000 mensen. Bij Gassan Diamonds worden er 26 verschillende talen gesproken, zodat iedereen een unieke rondleiding kan beleven. Ook is het leuk om voor Nederlanders de tour te boeken.",Sieradenwinkel,https://www.gassan.com,Winkelen en mode,address,online@gassan.com,+31 (0)20 622 5333,1011 LN,Amsterdam,
Mister B,"At Mister B we strive to maintain the highest of standards with our leather, rubber and neoprene gear, as with our huge collection of horny toys. Whether you are a beginner or an expert Mister B has got what you need.
Our colleagues are always happy to advise you about the perfect toy to make you fantasies become reality.",Sex toy-winkel,https://misterb.com,Winkelen en mode,address,customerservice@misterb.com,+3120 788 30 10,1114 AM,Amsterdam,Nederland
TheGarrison.nl,De webshop voor de echte gentleman! Onderscheidende driedelige kostuums en accessoires voor uitstekende prijzen!,Herenmode,https://thegarrison.nl,Winkelen en mode,address,service@thegarrison.nl,,8271 RW,Ijsselmuiden,Nederland
Teneekelder,De naam Ten Eekelder is verwant met schoenen. De naam houdt verband met de vroegere werkzaamheden in de leerlooierijen. Eek betekent eikenschors; deze eikenschors werd vroeger gebruikt om leer in kelders te looien. Zo is de naam Ten Eekelder al meer dan een eeuw verbonden met schoenen.,Schoenenwinkel,http://teneekelder.nl,Winkelen en mode,address,info@teneekelder.nl,+31(0)-74 2912453,7551 EE,Hengelo,
UV-Fashions,"UV-Fashions is Europa’s grootste aanbieder en dé absolute autoriteit op het gebied van UV-beschermende (zwem)kleding en accessoires. Met onze premium UV-beschermende producten kunnen volwassenen, kinderen en baby's zich beschermen tegen de schadelijke gevolgen van ultraviolette straling. Ons assortiment is door ons met grote zorg voor jou samengesteld en bestaat uit de 30 beste UV-merken wereldwijd. Op deze manier bieden als ""one stop uv-shop"" we iets fijns en modieus voor voor baby’s, meisjes, jongens, dames en heren. Wij werken met een team van 8 enthousiaste collega's jou het beste aanbod en de beste online shop ervaring te bieden. Happy shopping en bedankt voor je vertrouwen! 
Ma t/m vr vóór 17:30 besteld, morgen in huis, thuiswinkel.org gecertificeerd, 10 jarig deskundige ""ervaring"" en ""know how"", wij doen altijd wat we beloven. ",Winkelen en mode,http://uv-fashions.nl,Winkelen en mode,address,service@uv-fashions.com,0031-10-2264801,3113 AN,Schiedam,Nederland
Invicta Stores Europe,Invicta Stores Europe is the official sales channel of Invicta watches in Europe. Invicta is characterized by its innovative ideas and excellent quality. These extraordinary watches are offered at a competitive price. On our website you can find the latest and largest collection of Invicta watches.,Horlogerie,http://invictastores.eu,Winkelen en mode,address,support@invictastores.eu,+ 31(0)73 599 56 60 ,5321JM,Hedel,Nederland
